Date,Volume,dow,month,dom,yest_p_diff,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,CNN,CNN_dif,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_resid
6/28/2023,75635980.0,2,6,28,0.004907443,3.7136,81.8,0.0,102.905,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,77.9143,0.9429016,4.383189125,-2.265101967,-1.201682129,2.899339447,-1.028968391,-0.365765877,1.5255722
6/29/2023,67882300.0,3,6,29,0.004150875,3.8422,86.8,0.0,103.342,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,79.0286,1.1143036,-1.458784447,4.383189125,-2.265101967,-1.201682129,2.899339447,-1.028968391,4.5893083
6/30/2023,104964000.0,4,6,30,0.001960387,3.8406,86.8,0.0,102.912,452182.0,-1508.0,3.09,236000.0,1718000.0,256750.0,83.2571,4.2285004,1.525572166,-1.458784447,4.383189125,-2.265101967,-1.201682129,2.899339447,0.6219025
7/3/2023,32793380.0,0,7,3,0.002753143,3.8584,89.9,0.0,102.962,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,79.3429,4.2285004,4.589308052,1.525572166,-1.458784447,4.383189125,-2.265101967,-1.201682129,0.1795615
7/5/2023,58418430.0,2,7,5,0.000545876,3.9335,88.7,0.0,103.373,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,79.1429,-0.42850494,0.621902504,4.589308052,1.525572166,-1.458784447,4.383189125,-2.265101967,-4.136489
7/6/2023,80658300.0,3,7,6,-0.000182419,4.0311,92.4,0.0,103.069,452182.0,-1508.0,3.3,249000.0,1721000.0,253500.0,77.7429,-1.4000015,0.179561501,0.621902504,4.589308052,1.525572166,-1.458784447,4.383189125,-1.5111392
7/7/2023,86134180.0,4,7,7,0.003366238,4.0656,92.4,0.0,102.272,458128.0,5946.0,3.3,249000.0,1721000.0,253500.0,77.7143,-0.02859497,-4.136488762,0.179561501,0.621902504,4.589308052,1.525572166,-1.458784447,-0.46597657
7/10/2023,62443500.0,0,7,10,0.004542783,3.9998,92.4,0.0,101.972,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,77.4857,-0.02859497,-1.511139107,-4.136488762,0.179561501,0.621902504,4.589308052,1.525572166,3.3250923
7/11/2023,64463750.0,1,7,11,-0.000829559,3.978,92.4,0.0,101.732,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,78.1429,0.65719604,-0.465976562,-1.511139107,-4.136488762,0.179561501,0.621902504,4.589308052,4.106746
7/12/2023,91924530.0,2,7,12,0.003692499,3.8613,92.4,0.0,100.521,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,79.8571,1.7142029,3.325092278,-0.465976562,-1.511139107,-4.136488762,0.179561501,0.621902504,4.9354825
7/13/2023,72425240.0,3,7,13,-0.002659811,3.7673,92.4,0.0,99.77,458128.0,5946.0,3.3,237000.0,1749000.0,246750.0,80.7143,0.8572006,4.106746216,3.325092278,-0.465976562,-1.511139107,-4.136488762,0.179561501,2.2176774
7/14/2023,69815820.0,4,7,14,0.00379292,3.8302,94.9,0.0,99.914,457420.0,-708.0,3.3,237000.0,1749000.0,246750.0,79.6286,-1.085701,4.935482559,4.106746216,3.325092278,-0.465976562,-1.511139107,-4.136488762,2.5266092
7/17/2023,52680220.0,0,7,17,0.008124353,3.8087,97.3,0.0,99.842,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,80.8286,-1.085701,2.217677383,4.935482559,4.106746216,3.325092278,-0.465976562,-1.511139107,4.877464
7/18/2023,80744450.0,1,7,18,0.000417399,3.7892,99.8,0.0,99.941,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,83.4571,2.628502,2.526609268,2.217677383,4.935482559,4.106746216,3.325092278,-0.465976562,1.0907586
7/19/2023,65891690.0,2,7,19,-0.004400902,3.7483,99.8,0.0,100.276,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,81.5714,-1.8856964,4.87746376,2.526609268,2.217677383,4.935482559,4.106746216,3.325092278,-1.2874578
7/20/2023,70591640.0,3,7,20,-0.003936485,3.8562,99.8,0.0,100.88,457420.0,-708.0,3.3,228000.0,1679000.0,237500.0,81.9714,0.3999939,1.090758514,4.87746376,2.526609268,2.217677383,4.935482559,4.106746216,0.8725354
7/21/2023,71275620.0,4,7,21,0.001827389,3.8369,99.8,0.0,101.071,456820.0,-600.0,3.3,228000.0,1679000.0,237500.0,82.8,0.82860565,-1.287457771,1.090758514,4.87746376,2.526609268,2.217677383,4.935482559,2.8527014
7/24/2023,54023380.0,0,7,24,0.003337432,3.8784,100.0,0.0,101.346,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,81.2857,0.82860565,0.8725354,-1.287457771,1.090758514,4.87746376,2.526609268,2.217677383,2.8455749
7/25/2023,55191240.0,1,7,25,0.002283155,3.8904,100.0,0.0,101.349,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,81.0571,-0.22859955,2.852701378,0.8725354,-1.287457771,1.090758514,4.87746376,2.526609268,0.041629564
7/26/2023,71052890.0,2,7,26,-0.014431258,3.8727,22.0,0.0,100.887,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,79.9143,-1.1427994,2.845574799,2.852701378,0.8725354,-1.287457771,1.090758514,4.87746376,-2.8064754
7/27/2023,92194380.0,3,7,27,0.00227611,4.0022,21.0,0.0,101.773,456820.0,-600.0,3.3,221000.0,1692000.0,233750.0,76.8857,-3.0286026,0.041629562,2.845574799,2.852701378,0.8725354,-1.287457771,1.090758514,2.5543776
7/28/2023,80011790.0,4,7,28,0.000830075,3.9566,20.0,0.0,101.622,439771.0,-17049.0,3.3,221000.0,1692000.0,233750.0,77.5143,0.6286011,-2.80647541,0.041629562,2.845574799,2.852701378,0.8725354,-1.287457771,1.0854216
7/31/2023,62040450.0,0,7,31,0.000460042,3.9668,17.5,0.0,101.855,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,77.2286,0.6286011,2.55437748,-2.80647541,0.041629562,2.845574799,2.852701378,0.8725354,-1.4693704
8/1/2023,55502200.0,1,8,1,-0.006931331,4.0371,15.5,0.0,102.303,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,59.1143,-18.1143,1.0854216,2.55437748,-2.80647541,0.041629562,2.845574799,2.852701378,-6.1336174
8/2/2023,93933370.0,2,8,2,0.001782372,4.0896,17.5,0.0,102.59,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,74.4,15.285702,-1.469370384,1.0854216,2.55437748,-2.80647541,0.041629562,2.845574799,-0.7356178
8/3/2023,64419690.0,3,8,3,-0.008750923,4.1792,17.5,0.0,102.542,439771.0,-17049.0,3.3,227000.0,1684000.0,228250.0,74.8286,0.4285965,-6.133617516,-1.469370384,1.0854216,2.55437748,-2.80647541,0.041629562,-2.709414
8/4/2023,100128900.0,4,8,4,0.004437443,4.0418,21.5,0.0,102.017,445622.0,5851.0,3.3,227000.0,1684000.0,228250.0,69.4637,-5.3648987,-0.73561779,-6.133617516,-1.469370384,1.0854216,2.55437748,-2.80647541,4.340575
8/7/2023,58357460.0,0,8,7,0.001493036,4.0966,13.5,0.0,102.047,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,66.9309,-5.3648987,-2.709413948,-0.73561779,-6.133617516,-1.469370384,1.0854216,2.55437748,-2.414237
8/8/2023,71361320.0,1,8,8,-0.007358385,4.0281,13.5,0.0,102.528,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,68.7429,1.8119965,4.34057518,-2.709413948,-0.73561779,-6.133617516,-1.469370384,1.0854216,-1.6621628
8/9/2023,78789580.0,2,8,9,-0.005113139,4.0161,13.5,0.0,102.49,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,67.0286,-1.7142944,-2.414237022,4.34057518,-2.709413948,-0.73561779,-6.133617516,-1.469370384,1.171672
8/10/2023,93005500.0,3,8,10,0.003769775,4.1074,11.0,0.0,102.524,445622.0,5851.0,3.3,250000.0,1711000.0,231500.0,63.6163,-3.412304,-1.662162781,-2.414237022,4.34057518,-2.709413948,-0.73561779,-6.133617516,1.5940593
8/11/2023,68690900.0,4,8,11,0.007609739,4.1581,9.5,0.0,102.842,439662.0,-5960.0,3.3,250000.0,1711000.0,231500.0,62.6542,-0.96209717,1.17167202,-1.662162781,-2.414237022,4.34057518,-2.709413948,-0.73561779,5.5826507
8/14/2023,47867440.0,0,8,14,-0.007631692,4.2011,11.5,0.0,103.19,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,70.4571,-0.96209717,1.594059372,1.17167202,-1.662162781,-2.414237022,4.34057518,-2.709413948,-3.3093188
8/15/2023,75707530.0,1,8,15,-0.006414339,4.2188,9.5,0.0,103.209,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,55.6571,-14.799999,5.582650528,1.594059372,1.17167202,-1.662162781,-2.414237022,4.34057518,-1.4932684
8/16/2023,80107210.0,2,8,16,-0.011162301,4.2583,13.5,0.0,103.431,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,51.6452,-4.011902,-3.309318886,5.582650528,1.594059372,1.17167202,-1.662162781,-2.414237022,-3.5272627
8/17/2023,95711320.0,3,8,17,0.007170676,4.284,11.5,0.0,103.572,439662.0,-5960.0,3.3,240000.0,1697000.0,234500.0,43.925,-7.7201996,-1.493268356,-3.309318886,5.582650528,1.594059372,1.17167202,-1.662162781,1.4013386
8/18/2023,98851960.0,4,8,18,0.004074293,4.2507,9.5,0.0,103.375,433528.0,-6134.0,3.3,240000.0,1697000.0,234500.0,45.5933,1.6683006,-3.52726265,-1.493268356,-3.309318886,5.582650528,1.594059372,1.17167202,2.661246
8/21/2023,68718960.0,0,8,21,-0.00691544,4.3419,15.5,0.0,103.3,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,47.8425,1.6683006,1.401338577,-3.52726265,-1.493268356,-3.309318886,5.582650528,1.594059372,-1.1431586
8/22/2023,65062860.0,1,8,22,0.008532153,4.332,15.0,0.0,103.563,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,47.3826,-0.4598999,2.661246147,1.401338577,-3.52726265,-1.493268356,-3.309318886,5.582650528,4.9308124
8/23/2023,68441020.0,2,8,23,-0.017853465,4.1958,13.5,0.0,103.419,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,50.2,2.817402,-1.143158531,2.661246147,1.401338577,-3.52726265,-1.493268356,-3.309318886,-7.6985717
8/24/2023,88517270.0,3,8,24,0.002932018,4.2411,19.5,0.0,103.982,433528.0,-6134.0,3.3,232000.0,1719000.0,237250.0,46.4,-3.7999992,4.930812149,-1.143158531,2.661246147,1.401338577,-3.52726265,-1.493268356,0.6248214
8/25/2023,102325100.0,4,8,25,0.001174451,4.2314,19.5,0.0,104.077,422944.0,-10584.0,3.3,232000.0,1719000.0,237250.0,47.7714,1.3713989,-7.698571548,4.930812149,-1.143158531,2.661246147,1.401338577,-3.52726265,-2.6843302
8/28/2023,61595390.0,0,8,28,0.014493722,4.2059,22.0,0.0,104.058,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,48.4571,1.3713989,0.624821396,-7.698571548,4.930812149,-1.143158531,2.661246147,1.401338577,2.3765843
8/29/2023,83081920.0,1,8,29,0.003325869,4.1198,13.5,0.0,103.531,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,50.2571,1.7999992,-2.684330215,0.624821396,-7.698571548,4.930812149,-1.143158531,2.661246147,-2.4972517
8/30/2023,69053910.0,2,8,30,-0.002886644,4.112,11.5,0.0,103.157,422944.0,-10584.0,3.3,229000.0,1679000.0,237750.0,53.6571,3.4000015,2.376584206,-2.684330215,0.624821396,-7.698571548,4.930812149,-1.143158531,-4.960277
8/31/2023,66084560.0,3,8,31,-0.002886644,4.1062,11.0,0.0,103.619,422944.0,-10584.0,3.18,229000.0,1684000.0,237750.0,52.1143,-1.2857018,-1.87762,2.9477704,-2.1540263,1.0816114,-7.3944125,5.1878905,-2.4151025
9/1/2023,58944100.0,4,9,1,-0.004388395,4.1808,11.0,0.0,104.236,416637.0,-6307.0,3.7,229000.0,1684000.0,237750.0,58.1143,6.0,-4.2258077,-1.87762,2.9477704,-2.1540263,1.0816114,-7.3944125,-6.621043
9/5/2023,55166210.0,1,9,5,-0.003316713,4.2657,7.0,0.0,104.807,416637.0,-6307.0,3.7,217000.0,1683000.0,229500.0,58.2286,6.0,-2.4151025,-4.2258077,-1.87762,2.9477704,-2.1540263,1.0816114,-7.084432
9/6/2023,70758510.0,2,9,6,-0.004885483,4.2956,7.0,0.0,104.861,416637.0,-6307.0,3.7,217000.0,1683000.0,229500.0,53.6857,-4.5429,-6.621043,-2.4151025,-4.2258077,-1.87762,2.9477704,-2.1540263,-7.041508
9/7/2023,70355430.0,3,9,7,0.003911431,4.25,7.0,0.0,105.059,416637.0,-6307.0,3.7,217000.0,1683000.0,229500.0,51.4286,-2.2570992,-7.084432,-6.621043,-2.4151025,-4.2258077,-1.87762,2.9477704,-2.8236184
9/8/2023,62068440.0,4,9,8,0.001391632,4.2601,7.0,0.0,105.09,420592.0,3955.0,3.7,217000.0,1683000.0,229500.0,51.4571,0.028499603,-7.041508,-7.084432,-6.621043,-2.4151025,-4.2258077,-1.87762,0.870536
9/11/2023,60180120.0,0,9,11,0.00046828,4.294,7.0,0.0,104.569,420592.0,3955.0,3.7,221000.0,1658000.0,224750.0,53.1714,0.028499603,-2.8236184,-7.041508,-7.084432,-6.621043,-2.4151025,-4.2258077,-3.085014
9/12/2023,67565420.0,1,9,12,-0.002152515,4.2801,7.0,0.0,104.711,420592.0,3955.0,3.7,221000.0,1658000.0,224750.0,52.2286,-0.9427986,0.870536,-2.8236184,-7.041508,-7.084432,-6.621043,-2.4151025,0.9333017
9/13/2023,60199270.0,2,9,13,0.000649482,4.2544,3.0,0.0,104.766,420592.0,3955.0,3.7,221000.0,1658000.0,224750.0,51.8286,-0.3999977,-3.085014,0.870536,-2.8236184,-7.041508,-7.084432,-6.621043,3.5321934
9/14/2023,83430810.0,3,9,14,0.002864375,4.2863,3.0,0.0,105.405,420592.0,3955.0,3.7,221000.0,1658000.0,224750.0,54.8286,3.0,0.9333017,-3.085014,0.870536,-2.8236184,-7.041508,-7.084432,-5.758065
9/15/2023,111848900.0,4,9,15,-0.008503056,4.3364,3.0,0.0,105.322,418456.0,-2136.0,3.7,221000.0,1658000.0,224750.0,49.7714,-5.0572014,3.5321934,0.9333017,-3.085014,0.870536,-2.8236184,-7.041508,0.594489
9/18/2023,55752210.0,0,9,18,0.001307396,4.3026,1.0,0.0,105.202,418456.0,-2136.0,3.7,202000.0,1670000.0,217250.0,48.6286,-5.0572014,-5.758065,3.5321934,0.9333017,-3.085014,0.870536,-2.8236184,1.8140106
9/19/2023,66514650.0,1,9,19,6.78e-05,4.3647,1.0,0.0,105.157,418456.0,-2136.0,3.7,202000.0,1670000.0,217250.0,47.9143,-0.71430206,0.594489,-5.758065,3.5321934,0.9333017,-3.085014,0.870536,-1.454471
9/20/2023,82562600.0,2,9,20,-0.012242385,4.3989,28.4,0.0,105.12,418456.0,-2136.0,3.7,202000.0,1670000.0,217250.0,48.0,0.08570099,1.8140106,0.594489,-5.758065,3.5321934,0.9333017,-3.085014,-4.2277226
9/21/2023,104095800.0,3,9,21,-0.009990959,4.4941,26.2,0.0,105.363,418456.0,-2136.0,3.7,202000.0,1670000.0,217250.0,40.6286,-7.371399,-1.454471,1.8140106,0.594489,-5.758065,3.5321934,0.9333017,2.3475342
9/22/2023,100829700.0,4,9,22,-0.004716324,4.4377,22.3,0.0,105.583,416287.0,-2170.0,3.7,202000.0,1670000.0,217250.0,34.2787,-6.3498993,-4.2277226,-1.454471,1.8140106,0.594489,-5.758065,3.5321934,3.7708402
9/25/2023,70874530.0,0,9,25,0.007079564,4.5314,18.5,0.0,105.998,416287.0,-2170.0,3.7,204000.0,1670000.0,211000.0,31.5707,-6.3498993,2.3475342,-4.2277226,-1.454471,1.8140106,0.594489,-5.758065,-3.7388906
9/26/2023,96168440.0,1,9,26,-0.007537335,4.5499,14.4,0.0,106.231,416287.0,-2170.0,3.7,204000.0,1670000.0,211000.0,25.4727,-6.0979996,3.7708402,2.3475342,-4.2277226,-1.454471,1.8140106,0.594489,0.21233253
9/27/2023,104705800.0,2,9,27,-0.002441028,4.6075,22.4,0.0,106.666,416287.0,-2170.0,3.7,204000.0,1670000.0,211000.0,23.982,-1.4906998,-3.7388906,3.7708402,2.3475342,-4.2277226,-1.454471,1.8140106,4.2535815
9/28/2023,92258310.0,3,9,28,0.007094185,4.5789,18.4,0.0,106.224,416287.0,-2170.0,3.7,204000.0,1670000.0,211000.0,28.6286,4.646599,0.21233253,-3.7388906,3.7708402,2.3475342,-4.2277226,-1.454471,-3.12982372
9/29/2023,115111300.0,4,9,29,-0.009801628,4.5793,17.3,0.0,106.224,416287.0,-2170.0,3.7,204000.0,1670000.0,211000.0,28.3429,-0.28569984,4.2535815,0.21233253,-3.7388906,3.7708402,2.3475342,-4.2277226,-8.449806301593753
10/2/2023,3820593.0,0,10,2,-0.001824988,4.685,25.7,0.0,107.07,416.3,-2.2,3.7,204000.0,1670000.0,211000.0,28.05714286,-0.285757143,-3.12982372,4.2535815,0.21233253,-3.7388906,3.7708402,2.3475342,-4.279790284633634
2023-10-03,7001510.0,1,10,3,0.0091163762404443,4.795,25.7,0.0,107.07,416.3,-2.1999999999999886,3.7,204000.0,1670000.0,211000.0,17.0821428571429,-10.975000002857096,-8.449806301593753,-3.12982372,4.2535815,0.21233253,-3.7388906,3.7708402,0.3339906239509673
2023-10-04,68523650.0,2,10,4,-0.006449942327158,4.725,25.7,0.0,106.69,414.1,-2.1999999999999886,3.7,204000.0,1670000.0,211000.0,18.7805996472663,1.698456790123398,-4.279790284633634,-8.449806301593753,-3.12982372,4.2535815,0.21233253,-3.7388906,3.6794057059287866
2023-10-05,57518379.0,3,10,5,-0.0008946649715119,4.712,25.7,0.0,106.35,414.1,-2.1999999999999886,3.7,207000.0,1664000.0,208750.0,26.1428571428571,7.3622574955908,0.3339906239509673,-4.279790284633634,-8.449806301593753,-3.12982372,4.2535815,0.21233253,4.944866216182732
2023-10-06,85107455.0,4,10,6,-0.0194269514093833,4.788,25.7,0.0,106.03,414.1,-2.1999999999999886,3.7,207000.0,1664000.0,208750.0,29.3428571428571,3.2,3.6794057059287866,0.3339906239509673,-4.279790284633634,-8.449806301593753,-3.12982372,4.2535815,3.342064678668976
2023-10-09,61851550.0,0,10,9,-0.0098876924858169,4.795,25.7,0.0,106.05,414.1,-2.1999999999999886,3.7,207000.0,1664000.0,208750.0,30.0,0.657142857142901,4.944866216182732,3.6794057059287866,0.3339906239509673,-4.279790284633634,-8.449806301593753,-3.12982372,2.78831051826478
2023-10-10,64725770.0,1,10,10,-0.004735632183908,4.657,25.7,0.0,105.8,414.1,-2.1999999999999886,3.7,207000.0,1664000.0,208750.0,32.3428571428571,2.342857142857099,3.342064678668976,4.944866216182732,3.6794057059287866,0.3339906239509673,-4.279790284633634,-8.449806301593753,-2.2255140113830407
2023-10-11,49675725.0,2,10,11,-0.0013753896937466,4.577,25.7,0.0,105.75,414.1,-2.1999999999999886,3.7,207000.0,1664000.0,208750.0,33.2285714285714,0.8857142857143003,2.78831051826478,3.342064678668976,4.944866216182732,3.6794057059287866,0.3339906239509673,-4.279790284633634,-5.679815182685843
2023-10-12,67485498.0,3,10,12,0.0069828539823008,4.703,25.7,0.0,106.56,424.2,10.099999999999966,3.7,209000.0,1702000.0,206250.0,35.2285714285714,2.0,-2.2255140113830407,2.78831051826478,3.342064678668976,4.944866216182732,3.6794057059287866,0.3339906239509673,0.3859505558014007
2023-10-13,75386412.0,4,10,13,0.0092060105741581,4.623,25.7,0.0,106.64,424.2,10.099999999999966,3.7,209000.0,1702000.0,206250.0,29.1308089500861,-6.097762478485301,-5.679815182685843,-2.2255140113830407,2.78831051826478,3.342064678668976,4.944866216182732,3.6794057059287866,3.1198754620552336
2023-10-16,55339107.0,0,10,16,-0.0055474050981111,4.704,25.7,0.0,106.22,424.2,10.099999999999966,3.7,209000.0,1702000.0,206250.0,35.6857142857143,6.554905335628199,0.3859505558014007,-5.679815182685843,-2.2255140113830407,2.78831051826478,3.342064678668976,4.944866216182732,-7.071138629913321
2023-10-17,62350949.0,1,10,17,-0.0055374293460779,4.832,25.7,0.0,106.18,424.2,10.099999999999966,3.7,209000.0,1702000.0,206250.0,35.4857142857143,-0.1999999999999957,3.1198754620552336,0.3859505558014007,-5.679815182685843,-2.2255140113830407,2.78831051826478,3.342064678668976,-8.597198557853687
2023-10-18,77093971.0,2,10,18,0.0103550984316097,4.9,25.7,0.0,106.56,419.7,-4.5,3.7,209000.0,1702000.0,206250.0,35.4857142857143,0.0,-7.071138629913321,3.1198754620552336,0.3859505558014007,-5.679815182685843,-2.2255140113830407,2.78831051826478,-9.21433732986452
2023-10-19,103694831.0,3,10,19,0.0085420079569388,4.979,25.7,0.0,106.2,419.7,-4.5,3.7,198000.0,1734000.0,205750.0,35.4857142857143,0.0,-8.597198557853687,-7.071138629913321,3.1198754620552336,0.3859505558014007,-5.679815182685843,-2.2255140113830407,-6.76586156845093
2023-10-20,97769205.0,4,10,20,0.0105807553615487,4.918,25.7,0.0,106.18,419.7,-4.5,3.7,198000.0,1734000.0,205750.0,27.2252100840336,-8.260504201680703,-9.21433732986452,-8.597198557853687,-7.071138629913321,3.1198754620552336,0.3859505558014007,-5.679815182685843,1.819381618499733
2023-10-23,73303732.0,0,10,23,-0.0037512761461572,4.857,25.7,0.0,105.65,419.7,-4.5,3.7,198000.0,1734000.0,205750.0,26.9375415282392,-0.2876685557943972,-6.76586156845093,-9.21433732986452,-8.597198557853687,-7.071138629913321,3.1198754620552336,0.3859505558014007,-4.814070849418613
2023-10-24,60288982.0,1,10,24,-0.0029488086812927,4.819,25.7,0.0,106.27,419.7,-4.5,3.7,198000.0,1734000.0,205750.0,31.9428571428571,5.005315614617899,1.819381618499733,-6.76586156845093,-9.21433732986452,-8.597198557853687,-7.071138629913321,3.1198754620552336,-11.933654966354368
2023-10-25,74439001.0,2,10,25,0.0093786635404453,4.94,25.7,0.0,106.51,421.1,1.400000000000034,3.7,198000.0,1734000.0,205750.0,30.2906403940887,-1.6522167487683994,-4.814070849418613,1.819381618499733,-6.76586156845093,-9.21433732986452,-8.597198557853687,-7.071138629913321,0.0
2023-10-26,90822709.0,3,10,26,0.008817615852329125,4.845,25.7,0.0,106.71,421.1,1.400000000000034,3.7,210000.0,1790000.0,207500.0,26.0253246753247,-4.2653157187640005,-11.933654966354368,-4.814070849418613,1.819381618499733,-6.76586156845093,-9.21433732986452,-8.597198557853687,0.0
